,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,64.27,64.7,0.0,0.0,0,0.0,InceptionV2SSD,0.739
1,0,1.896023,56.965,56.9,2.5,1.896023,0,0.0,InceptionV2FasterRCNN,0.739
2,1,1.9500220000000001,56.965,56.0,27.3,1.896023,0,1.950022,InceptionV2FasterRCNN,0.739
3,1,7.483907,63.296,62.3,92.6,5.533885,0,1.950022,InceptionV2FasterRCNN,0.739
4,2,7.545089000000001,62.322,60.8,25.0,5.533885,0,5.595067,InceptionV2FasterRCNN,0.739
5,2,13.013038000000002,66.218,66.7,93.5,5.467949,0,5.595067,InceptionV2FasterRCNN,0.739
6,3,13.07462,66.705,66.7,25.0,5.467949,0,5.529531,InceptionV2FasterRCNN,0.739
7,3,18.846093,69.14,66.2,93.2,5.771473,0,5.529531,InceptionV2FasterRCNN,0.739
8,4,18.91453,66.218,67.6,50.0,5.771473,0,5.83991,InceptionV2FasterRCNN,0.739
9,4,24.362813,70.114,70.1,93.6,5.448283,0,5.83991,InceptionV2FasterRCNN,0.739
10,5,24.424243,68.166,69.6,25.0,5.448283,0,5.509713,InceptionV2FasterRCNN,0.739
11,5,29.871112,72.062,70.6,93.5,5.446869,0,5.509713,InceptionV2FasterRCNN,0.739
12,6,29.932515000000002,70.601,71.5,29.2,5.446869,0,5.508272,InceptionV2FasterRCNN,0.739
13,6,35.367211000000005,72.549,72.0,93.6,5.434696,0,5.508272,InceptionV2FasterRCNN,0.739
14,7,35.428636000000004,72.062,71.1,30.8,5.434696,0,5.496121,InceptionV2FasterRCNN,0.739
15,7,40.895749,74.497,74.5,93.4,5.467113,0,5.496121,InceptionV2FasterRCNN,0.739
16,8,40.95718900000001,74.497,73.0,26.1,5.467113,0,5.528553,InceptionV2FasterRCNN,0.739
17,8,46.415321000000006,74.01,74.0,93.7,5.458132,0,5.528553,InceptionV2FasterRCNN,0.739
18,9,46.47661600000001,74.01,73.0,26.1,5.458132,0,5.519427,InceptionV2FasterRCNN,0.739
19,9,51.91622000000001,75.471,75.0,93.6,5.439604,0,5.519427,MobileNetV3SSD,0.739
20,10,51.977613000000005,74.984,74.0,30.8,5.439604,0,5.500997,MobileNetV3SSD,0.739
21,10,52.39456800000001,74.984,74.5,64.7,0.416955,0,5.500997,InceptionV2FasterRCNN,0.739
22,11,52.45669300000001,74.497,73.5,28.0,0.416955,0,0.47908,InceptionV2FasterRCNN,0.739
23,11,57.87963100000001,77.419,75.9,93.8,5.422938,0,0.47908,MobileNetV3SSD,0.739
24,12,57.94244400000001,75.958,75.0,28.0,5.422938,0,5.485751,MobileNetV3SSD,0.739
25,12,58.26674200000001,76.445,74.5,73.5,0.324298,0,5.485751,MobileNetV3SSD,0.739
26,13,58.328812000000006,74.497,75.4,24.0,0.324298,0,0.386368,MobileNetV3SSD,0.739
27,13,58.658778000000005,75.471,75.0,72.5,0.329966,0,0.386368,MobileNetV3SSD,0.739
28,14,58.721196000000006,74.984,74.0,30.8,0.329966,0,0.392384,MobileNetV3SSD,0.739
29,14,59.05235700000001,76.445,74.5,73.3,0.331161,0,0.392384,MobileNetV3SSD,0.739
30,15,59.11454700000001,74.497,74.0,28.0,0.331161,0,0.393351,MobileNetV3SSD,0.739
31,15,59.44253900000001,75.471,75.0,72.9,0.327992,0,0.393351,MobileNetV3SSD,0.739
32,16,59.50466200000001,74.984,74.0,25.0,0.327992,0,0.390115,MobileNetV3SSD,0.739
33,16,59.83582000000001,75.958,73.0,73.0,0.331158,0,0.390115,MobileNetV3SSD,0.739
34,17,59.89854900000001,73.036,74.0,26.9,0.331158,0,0.393887,MobileNetV3SSD,0.739
35,17,60.228727000000006,74.497,73.5,73.4,0.330178,0,0.393887,InceptionV2FasterRCNN,0.739
36,18,60.29080900000001,73.523,72.5,28.0,0.330178,0,0.39226,InceptionV2FasterRCNN,0.739
37,18,65.71276200000001,77.419,75.9,93.7,5.421953,0,0.39226,MobileNetV3SSD,0.739
38,19,65.775749,75.958,75.9,25.0,5.421953,0,5.48494,MobileNetV3SSD,0.739
39,19,66.098223,75.471,75.4,74.2,0.322474,0,5.48494,MobileNetV3SSD,0.739
40,20,66.160559,75.471,75.9,25.0,0.322474,0,0.38481,MobileNetV3SSD,0.739
41,20,66.48984100000001,74.984,75.0,73.6,0.329282,0,0.38481,InceptionV2FasterRCNN,0.739
42,21,66.55204900000001,74.984,75.4,28.0,0.329282,0,0.39149,InceptionV2FasterRCNN,0.739
43,21,72.02197300000002,79.367,76.9,93.5,5.469924,0,0.39149,MobileNetV3SSD,0.739
44,22,72.08481,76.932,76.9,33.3,5.469924,0,5.532761,MobileNetV3SSD,0.739
45,22,72.415439,77.906,76.4,72.6,0.330629,0,5.532761,MobileNetV3SSD,0.739
46,23,72.477455,76.445,75.4,25.0,0.330629,0,0.392645,MobileNetV3SSD,0.739
47,23,72.80996400000001,76.932,76.9,72.8,0.332509,0,0.392645,MobileNetV3SSD,0.739
48,24,72.872381,76.932,75.9,25.0,0.332509,0,0.394926,MobileNetV3SSD,0.739
49,24,73.20814700000001,76.445,76.9,73.3,0.335766,0,0.394926,MobileNetV3SSD,0.739
50,25,73.270187,76.932,75.4,25.0,0.335766,0,0.397806,MobileNetV3SSD,0.739
51,25,73.59749900000001,75.471,76.4,74.1,0.327312,0,0.397806,MobileNetV3SSD,0.739
