,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,0.4196,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,0.0,51.0,0.0
1,0.4196,41.7,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,1.336815,50.5,1.336815
2,0.4196,0.0,1,1.337766,efficientdet_lite4_detection_metadata_2,0.0,1.336815,50.5,1.3377659999999998
3,0.4196,85.9,1,1.337766,efficientdet_lite4_detection_metadata_2,0.0,1.331153,51.0,2.668919
4,0.4196,0.0,2,1.33204,efficientdet_lite4_detection_metadata_2,0.0,1.331153,51.0,2.669806
5,0.4196,85.7,2,1.33204,efficientdet_lite4_detection_metadata_2,0.0,1.340803,51.0,4.010609
6,0.4196,0.0,3,1.341709,efficientdet_lite4_detection_metadata_2,0.0,1.340803,51.0,4.011514999999999
7,0.4196,86.1,3,1.341709,efficientdet_lite4_detection_metadata_2,0.0,1.331946,51.0,5.343461
8,0.4196,0.0,4,1.332869,efficientdet_lite4_detection_metadata_2,0.0,1.331946,51.0,5.344384
9,0.4196,85.7,4,1.332869,efficientdet_lite4_detection_metadata_2,0.0,1.339679,51.0,6.684063
10,0.4196,0.0,5,1.340572,efficientdet_lite4_detection_metadata_2,0.0,1.339679,51.0,6.684956
11,0.4196,85.9,5,1.340572,efficientdet_lite4_detection_metadata_2,0.0,1.341437,51.0,8.026392999999999
12,0.4196,0.0,6,1.34353,efficientdet_lite4_detection_metadata_2,0.0,1.341437,51.0,8.028485999999997
13,0.4196,86.2,6,1.34353,efficientdet_lite4_detection_metadata_2,0.0,1.326553,51.0,9.355038999999998
14,0.4196,0.0,7,1.328594,efficientdet_lite4_detection_metadata_2,0.0,1.326553,51.0,9.357079999999998
15,0.4196,86.2,7,1.328594,efficientdet_lite4_detection_metadata_2,0.0,1.327912,51.5,10.684991999999998
16,0.4196,0.0,8,1.329999,efficientdet_lite4_detection_metadata_2,0.0,1.327912,51.5,10.687078999999999
17,0.4196,86.1,8,1.329999,efficientdet_lite4_detection_metadata_2,0.0,1.328746,51.0,12.015825
18,0.4196,0.0,9,1.330851,efficientdet_lite4_detection_metadata_2,0.0,1.328746,51.0,12.017929999999998
19,0.4196,86.0,9,1.330851,efficientdet_lite4_detection_metadata_2,0.0,1.329918,51.5,13.347847999999997
20,0.4196,0.0,10,1.332027,efficientdet_lite4_detection_metadata_2,0.0,1.329918,51.5,13.349956999999998
21,0.4196,85.7,10,1.332027,efficientdet_lite4_detection_metadata_2,0.0,1.3345,51.5,14.684456999999998
22,0.4196,0.0,11,1.336529,efficientdet_lite4_detection_metadata_2,0.0,1.3345,51.5,14.686485999999997
