,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,65.244,65.2,0.0,0.0,1.5,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,4.070338,54.043,54.0,0.7,4.070338,1.5,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,5.621676000000001,52.582,54.0,0.8,4.070338,1.5,5.621676,efficientdet_lite4_detection_metadata_2,41.96
3,1,9.635835,55.504,56.0,25.5,4.014159,1.5,5.621676,efficientdet_lite4_detection_metadata_2,41.96
4,2,11.187100000000001,55.504,54.5,1.1,4.014159,1.5,5.565424,efficientdet_lite4_detection_metadata_2,41.96
5,2,15.213059000000001,57.452,56.9,25.5,4.025959,1.5,5.565424,efficientdet_lite4_detection_metadata_2,41.96
6,3,16.764279000000002,55.504,54.5,1.0,4.025959,1.5,5.577179,efficientdet_lite4_detection_metadata_2,41.96
7,3,20.779411000000003,57.939,56.9,25.5,4.015132,1.5,5.577179,efficientdet_lite4_detection_metadata_2,41.96
8,4,22.330568000000003,55.017,56.4,0.8,4.015132,1.5,5.566289,efficientdet_lite4_detection_metadata_2,41.96
9,4,26.364154000000003,56.965,57.9,25.6,4.033586,1.5,5.566289,efficientdet_lite4_detection_metadata_2,41.96
10,5,27.915444000000004,56.478,55.0,0.8,4.033586,1.5,5.584876,efficientdet_lite4_detection_metadata_2,41.96
11,5,31.960039000000005,57.452,57.9,25.6,4.044595,1.5,5.584876,efficientdet_lite4_detection_metadata_2,41.96
12,6,33.51127700000001,56.478,56.4,1.0,4.044595,1.5,5.595833,efficientdet_lite4_detection_metadata_2,41.96
13,6,37.548551,58.913,57.9,25.6,4.037274,1.5,5.595833,efficientdet_lite4_detection_metadata_2,41.96
14,7,39.100204000000005,55.991,56.4,0.8,4.037274,1.5,5.588927,efficientdet_lite4_detection_metadata_2,41.96
15,7,43.121292000000004,58.426,57.4,25.5,4.021088,1.5,5.588927,efficientdet_lite4_detection_metadata_2,41.96
16,8,44.6728,56.478,56.0,1.0,4.021088,1.5,5.572596,efficientdet_lite4_detection_metadata_2,41.96
17,8,48.693278,58.913,58.9,25.5,4.020478,1.5,5.572596,efficientdet_lite4_detection_metadata_2,41.96
18,9,50.244806000000004,56.478,56.4,0.6,4.020478,1.5,5.572006,efficientdet_lite4_detection_metadata_2,41.96
19,9,54.26120900000001,59.4,58.4,25.6,4.016403,1.5,5.572006,efficientdet_lite4_detection_metadata_2,41.96
20,10,55.812633000000005,56.965,57.4,1.0,4.016403,1.5,5.567827,efficientdet_lite4_detection_metadata_2,41.96
21,10,59.83512400000001,58.913,59.4,25.7,4.022491,1.5,5.567827,efficientdet_lite4_detection_metadata_2,41.96
22,11,61.38654000000001,57.452,57.9,1.0,4.022491,1.5,5.573907,efficientdet_lite4_detection_metadata_2,41.96
23,11,65.41864900000002,59.4,58.4,26.0,4.032109,1.5,5.573907,efficientdet_lite4_detection_metadata_2,41.96
24,12,66.96999400000001,57.939,57.4,0.8,4.032109,1.5,5.583454,efficientdet_lite4_detection_metadata_2,41.96
25,12,70.99984400000001,59.887,58.9,25.6,4.02985,1.5,5.583454,efficientdet_lite4_detection_metadata_2,41.96
26,13,72.55120300000002,57.939,58.9,0.6,4.02985,1.5,5.581209,efficientdet_lite4_detection_metadata_2,41.96
27,13,76.56914800000001,60.374,59.4,25.5,4.017945,1.5,5.581209,efficientdet_lite4_detection_metadata_2,41.96
28,14,78.12053400000002,58.426,57.9,0.8,4.017945,1.5,5.569331,efficientdet_lite4_detection_metadata_2,41.96
29,14,82.14511400000002,60.374,60.3,25.6,4.02458,1.5,5.569331,efficientdet_lite4_detection_metadata_2,41.96
30,15,83.69668700000003,58.426,59.4,0.8,4.02458,1.5,5.576153,efficientdet_lite4_detection_metadata_2,41.96
31,15,87.76268800000003,59.887,59.4,25.6,4.066001,1.5,5.576153,efficientdet_lite4_detection_metadata_2,41.96
32,16,89.31414300000003,58.426,58.9,1.1,4.066001,1.5,5.617456,efficientdet_lite4_detection_metadata_2,41.96
33,16,93.36313500000003,60.374,60.3,25.6,4.048992,1.5,5.617456,efficientdet_lite4_detection_metadata_2,41.96
34,17,94.91435800000004,58.913,59.4,1.1,4.048992,1.5,5.600215,efficientdet_lite4_detection_metadata_2,41.96
35,17,98.98651800000003,59.887,59.9,34.0,4.07216,1.5,5.600215,efficientdet_lite4_detection_metadata_2,41.96
36,18,100.54086600000004,58.913,59.9,4.9,4.07216,1.5,5.626508,efficientdet_lite4_detection_metadata_2,41.96
37,18,104.56878800000004,59.887,59.9,26.8,4.027922,1.5,5.626508,efficientdet_lite4_detection_metadata_2,41.96
