,avg_accuracy_record,cpu_record,iterator_record,loop_duration_record,net_record,pause_duration_record,processing_duration_record,temp_record_CPU,time_record
0,0.4196,0.0,0,0.0,efficientdet_lite4_detection_metadata_2,0.0,0.0,55.0,0.0
1,0.4196,5.2,0,0.0,efficientdet_lite2_detection_metadata_1,0.0,1.330967,52.0,1.330967
2,0.4196,0.0,1,1.331722,efficientdet_lite2_detection_metadata_1,0.0,1.330967,52.0,1.3317220000000003
3,0.4196,75.7,1,1.331722,efficientdet_lite0_detection_metadata_1,0.0,0.347479,54.5,1.6792010000000004
4,0.4196,0.0,2,0.348206,efficientdet_lite0_detection_metadata_1,0.0,0.347479,54.5,1.6799280000000003
5,0.4196,69.8,2,0.348206,efficientdet_lite0_detection_metadata_1,0.0,0.131299,54.0,1.8112270000000004
6,0.4196,100.0,3,0.132033,efficientdet_lite0_detection_metadata_1,0.0,0.131299,54.0,1.8119610000000004
7,0.4196,68.6,3,0.132033,efficientdet_lite0_detection_metadata_1,0.0,0.125844,54.0,1.9378050000000004
8,0.4196,0.0,4,0.126576,efficientdet_lite0_detection_metadata_1,0.0,0.125844,54.0,1.9385370000000004
9,0.4196,70.6,4,0.126576,efficientdet_lite0_detection_metadata_1,0.0,0.124897,54.5,2.0634340000000004
10,0.4196,0.0,5,0.125624,efficientdet_lite0_detection_metadata_1,0.0,0.124897,54.5,2.064161000000001
11,0.4196,69.4,5,0.125624,efficientdet_lite0_detection_metadata_1,0.0,0.122828,54.5,2.186989000000001
12,0.2569,0.0,6,0.124913,efficientdet_lite0_detection_metadata_1,0.0,0.122828,54.5,2.1890740000000006
13,0.2569,70.8,6,0.124913,efficientdet_lite0_detection_metadata_1,0.0,0.120158,54.5,2.3092320000000006
14,0.2569,0.0,7,0.122313,efficientdet_lite0_detection_metadata_1,0.0,0.120158,54.5,2.3113870000000007
15,0.2569,72.3,7,0.122313,efficientdet_lite0_detection_metadata_1,0.0,0.118552,54.0,2.429939000000001
16,0.2569,0.0,8,0.120635,efficientdet_lite0_detection_metadata_1,0.0,0.118552,54.0,2.432022000000001
17,0.2569,70.6,8,0.120635,efficientdet_lite0_detection_metadata_1,0.0,0.123811,55.0,2.5558330000000007
18,0.2569,0.0,9,0.125986,efficientdet_lite0_detection_metadata_1,0.0,0.123811,55.0,2.558008000000001
19,0.2569,69.4,9,0.125986,efficientdet_lite0_detection_metadata_1,0.0,0.122935,55.0,2.680943000000001
20,0.2569,0.0,10,0.125018,efficientdet_lite0_detection_metadata_1,0.0,0.122935,55.0,2.683026000000001
21,0.2569,70.0,10,0.125018,efficientdet_lite0_detection_metadata_1,0.0,0.125266,55.0,2.8082920000000007
22,0.2569,0.0,11,0.12735,efficientdet_lite0_detection_metadata_1,0.0,0.125266,55.0,2.8103760000000007
23,0.2569,70.4,11,0.12735,efficientdet_lite0_detection_metadata_1,0.0,0.12957,55.5,2.939946000000001
24,0.2569,0.0,12,0.131656,efficientdet_lite0_detection_metadata_1,0.0,0.12957,55.5,2.9420320000000006
25,0.2569,72.3,12,0.131656,efficientdet_lite0_detection_metadata_1,0.0,0.121038,55.5,3.0630700000000006
26,0.2569,0.0,13,0.123117,efficientdet_lite0_detection_metadata_1,0.0,0.121038,55.5,3.065149000000001
27,0.2569,70.0,13,0.123117,efficientdet_lite0_detection_metadata_1,0.0,0.124343,54.0,3.189492000000001
28,0.2569,50.0,14,0.126489,efficientdet_lite0_detection_metadata_1,0.0,0.124343,54.0,3.1916380000000006
29,0.2569,69.4,14,0.126489,efficientdet_lite0_detection_metadata_1,0.0,0.12642,54.0,3.3180580000000006
30,0.2569,0.0,15,0.128516,efficientdet_lite0_detection_metadata_1,0.0,0.12642,54.0,3.3201540000000005
31,0.2569,69.4,15,0.128516,efficientdet_lite0_detection_metadata_1,0.0,0.121953,54.5,3.4421070000000005
32,0.2569,0.0,16,0.124039,efficientdet_lite0_detection_metadata_1,0.0,0.121953,54.5,3.4441930000000003
33,0.2569,69.4,16,0.124039,efficientdet_lite0_detection_metadata_1,0.0,0.124675,54.5,3.568868
34,0.2569,0.0,17,0.126752,efficientdet_lite0_detection_metadata_1,0.0,0.124675,54.5,3.5709450000000005
35,0.2569,70.6,17,0.126752,efficientdet_lite0_detection_metadata_1,0.0,0.124218,54.5,3.6951630000000004
36,0.2569,0.0,18,0.12638,efficientdet_lite0_detection_metadata_1,0.0,0.124218,54.5,3.6973250000000006
37,0.2569,70.8,18,0.12638,efficientdet_lite0_detection_metadata_1,0.0,0.123169,55.0,3.8204940000000005
38,0.2569,0.0,19,0.125256,efficientdet_lite0_detection_metadata_1,0.0,0.123169,55.0,3.8225810000000005
39,0.2569,69.2,19,0.125256,efficientdet_lite0_detection_metadata_1,0.0,0.129151,55.5,3.9517320000000002
40,0.2569,0.0,20,0.131238,efficientdet_lite0_detection_metadata_1,0.0,0.129151,55.5,3.9538190000000006
41,0.2569,69.4,20,0.131238,efficientdet_lite0_detection_metadata_1,0.0,0.125392,56.0,4.079211000000001
42,0.2569,0.0,21,0.127486,efficientdet_lite0_detection_metadata_1,0.06700732522567232,0.125392,54.0,4.081305000000001
43,0.2569,69.4,21,0.127486,efficientdet_lite0_detection_metadata_1,0.06700732522567232,0.123676,54.0,4.204981000000001
44,0.2569,3.4,22,0.193627,efficientdet_lite0_detection_metadata_1,0.0,0.123676,51.0,4.2749320000000015
45,0.2569,69.8,22,0.193627,efficientdet_lite0_detection_metadata_1,0.0,0.129283,54.5,4.4042150000000015
46,0.2569,0.0,23,0.131445,efficientdet_lite0_detection_metadata_1,0.0,0.129283,54.5,4.406377000000002
47,0.2569,69.4,23,0.131445,efficientdet_lite0_detection_metadata_1,0.0,0.125338,54.5,4.531715000000002
48,0.2569,0.0,24,0.127491,efficientdet_lite0_detection_metadata_1,0.0,0.125338,54.5,4.533868000000002
49,0.2569,70.6,24,0.127491,efficientdet_lite0_detection_metadata_1,0.0,0.124828,55.0,4.658696000000002
50,0.2569,0.0,25,0.126973,efficientdet_lite0_detection_metadata_1,0.0,0.124828,55.0,4.660841000000002
51,0.2569,70.8,25,0.126973,efficientdet_lite0_detection_metadata_1,0.0,0.120454,55.0,4.781295000000002
52,0.2569,50.0,26,0.122531,efficientdet_lite0_detection_metadata_1,0.0,0.120454,55.0,4.783372000000003
53,0.2569,69.4,26,0.122531,efficientdet_lite0_detection_metadata_1,0.0,0.127445,55.0,4.910817000000002
54,0.2569,0.0,27,0.129571,efficientdet_lite0_detection_metadata_1,0.0,0.127445,55.0,4.912943000000003
