,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,51.5,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.364771,43.0,3.3,1.364771,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,1.365569,43.0,0.0,1.364771,0.0,1.365569,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,2.707835,43.5,86.1,1.342266,0.0,1.365569,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,2.7085500000000002,43.5,0.0,1.342266,0.0,1.342981,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,4.071695,43.5,85.1,1.363145,0.0,1.342981,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,4.0724599999999995,43.5,0.0,1.363145,0.0,1.36391,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,5.425748,44.0,85.7,1.353288,0.0,1.36391,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,5.426462,44.0,0.0,1.353288,0.0,1.354002,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,6.789541,43.5,85.1,1.363079,0.0,1.354002,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,6.790272000000001,43.5,0.0,1.363079,0.0,1.36381,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,8.138175,44.0,85.7,1.347903,0.0,1.36381,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,8.140541,44.0,0.0,1.347903,0.0,1.350269,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,9.480595000000001,44.0,86.1,1.340054,0.0,1.350269,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,9.482984,44.0,0.0,1.340054,0.0,1.342443,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,10.824609,44.5,86.0,1.341625,0.0,1.342443,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,10.827036,44.5,100.0,1.341625,0.0,1.344052,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,12.177299,44.5,85.7,1.350263,0.0,1.344052,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,12.17962,44.5,0.0,1.350263,0.0,1.352584,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,13.52317,44.5,85.9,1.34355,0.0,1.352584,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,13.525557,44.5,0.0,1.34355,0.0,1.345937,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,14.877175999999999,44.5,85.6,1.351619,0.0,1.345937,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,14.879482,44.5,0.0,1.351619,0.0,1.353925,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,16.234862,44.5,85.4,1.35538,0.0,1.353925,efficientdet_lite4_detection_metadata_2,0.4196,NA
24,12,16.237220999999998,44.5,100.0,1.35538,0.0,1.357739,efficientdet_lite4_detection_metadata_2,0.4196,NA
25,12,17.585545999999997,44.5,85.8,1.348325,0.0,1.357739,efficientdet_lite4_detection_metadata_2,0.4196,NA
26,13,17.587927999999998,44.5,50.0,1.348325,0.0,1.350707,efficientdet_lite4_detection_metadata_2,0.4196,NA
27,13,18.937171,44.5,85.8,1.349243,0.0,1.350707,efficientdet_lite4_detection_metadata_2,0.4196,NA
28,14,18.939541,44.5,0.0,1.349243,0.0,1.351613,efficientdet_lite4_detection_metadata_2,0.4196,NA
29,14,20.289333999999997,45.0,85.9,1.349793,0.0,1.351613,efficientdet_lite4_detection_metadata_2,0.4196,NA
30,15,20.291709999999995,44.5,50.0,1.349793,0.0,1.352169,efficientdet_lite4_detection_metadata_2,0.4196,NA
31,15,21.643522999999995,44.5,85.7,1.351813,0.0,1.352169,efficientdet_lite4_detection_metadata_2,0.4196,NA
32,16,21.645899999999994,44.5,0.0,1.351813,0.0,1.35419,efficientdet_lite4_detection_metadata_2,0.4196,NA
33,16,22.995326999999993,45.0,85.8,1.349427,0.0,1.35419,efficientdet_lite4_detection_metadata_2,0.4196,NA
34,17,22.997722999999993,45.0,0.0,1.349427,0.0,1.351823,efficientdet_lite4_detection_metadata_2,0.4196,NA
35,17,24.344921999999993,44.5,86.0,1.347199,0.0,1.351823,efficientdet_lite4_detection_metadata_2,0.4196,NA
36,18,24.347243999999993,44.5,0.0,1.347199,0.0,1.349521,efficientdet_lite4_detection_metadata_2,0.4196,NA
37,18,25.703509999999994,45.0,85.5,1.356266,0.0,1.349521,efficientdet_lite4_detection_metadata_2,0.4196,NA
38,19,25.705862999999994,45.0,0.0,1.356266,0.0,1.358619,efficientdet_lite4_detection_metadata_2,0.4196,NA
39,19,27.071465999999994,45.0,85.3,1.365603,0.0,1.358619,efficientdet_lite4_detection_metadata_2,0.4196,NA
40,20,27.073794999999993,45.0,0.0,1.365603,0.0,1.367932,efficientdet_lite4_detection_metadata_2,0.4196,NA
41,20,28.431101999999992,43.5,85.8,1.357307,0.0,1.367932,efficientdet_lite4_detection_metadata_2,0.4196,NA
42,21,28.433427999999992,43.5,0.0,1.357307,0.0,1.359633,efficientdet_lite4_detection_metadata_2,0.4196,NA
43,21,29.789295999999993,43.5,85.3,1.355868,0.0,1.359633,efficientdet_lite4_detection_metadata_2,0.4196,NA
44,22,29.791675999999992,43.5,100.0,1.355868,0.0,1.358248,efficientdet_lite4_detection_metadata_2,0.4196,NA
45,22,31.158644999999993,44.0,84.9,1.366969,0.0,1.358248,efficientdet_lite4_detection_metadata_2,0.4196,NA
46,23,31.16097799999999,44.0,0.0,1.366969,0.0,1.369302,efficientdet_lite4_detection_metadata_2,0.4196,NA
47,23,32.51805999999999,43.5,85.3,1.357082,0.0,1.369302,efficientdet_lite4_detection_metadata_2,0.4196,NA
48,24,32.52037399999999,43.5,0.0,1.357082,0.0,1.359396,efficientdet_lite4_detection_metadata_2,0.4196,NA
49,24,33.87179899999999,44.0,85.5,1.351425,0.0,1.359396,efficientdet_lite4_detection_metadata_2,0.4196,NA
50,25,33.87413099999999,44.0,0.0,1.351425,0.0,1.353757,efficientdet_lite4_detection_metadata_2,0.4196,NA
51,25,35.223789999999994,44.0,85.8,1.349659,0.0,1.353757,efficientdet_lite4_detection_metadata_2,0.4196,NA
52,26,35.22613799999999,44.0,0.0,1.349659,0.0,1.352007,efficientdet_lite4_detection_metadata_2,0.4196,NA
53,26,36.59197999999999,44.0,85.5,1.365842,0.0,1.352007,efficientdet_lite4_detection_metadata_2,0.4196,NA
54,27,36.594303999999994,44.0,0.0,1.365842,0.0,1.368166,efficientdet_lite4_detection_metadata_2,0.4196,NA
55,27,37.954218999999995,43.5,85.2,1.359915,0.0,1.368166,efficientdet_lite4_detection_metadata_2,0.4196,NA
56,28,37.956596999999995,43.5,50.0,1.359915,0.0,1.362293,efficientdet_lite4_detection_metadata_2,0.4196,NA
57,28,39.30532399999999,44.0,85.6,1.348727,0.0,1.362293,efficientdet_lite4_detection_metadata_2,0.4196,NA
58,29,39.307708999999996,44.0,50.0,1.348727,0.0,1.351112,efficientdet_lite4_detection_metadata_2,0.4196,NA
59,29,40.657456999999994,44.5,85.7,1.349748,0.0,1.351112,efficientdet_lite4_detection_metadata_2,0.4196,NA
60,30,40.659820999999994,44.5,0.0,1.349748,0.0,1.352112,efficientdet_lite4_detection_metadata_2,0.4196,NA
61,30,42.008607999999995,44.5,85.9,1.348787,0.0,1.352112,efficientdet_lite4_detection_metadata_2,0.4196,NA
62,31,42.01102099999999,44.5,0.0,1.348787,0.0,1.3512,efficientdet_lite4_detection_metadata_2,0.4196,NA
63,31,43.35434599999999,44.5,86.2,1.343325,0.0,1.3512,efficientdet_lite4_detection_metadata_2,0.4196,NA
64,32,43.35665499999999,44.5,50.0,1.343325,0.0,1.345634,efficientdet_lite4_detection_metadata_2,0.4196,NA
65,32,44.70403299999999,44.5,85.7,1.347378,0.0,1.345634,efficientdet_lite4_detection_metadata_2,0.4196,NA
66,33,44.706380999999986,44.5,0.0,1.347378,0.0,1.349726,efficientdet_lite4_detection_metadata_2,0.4196,NA
67,33,46.056024999999984,44.5,85.7,1.349644,0.0,1.349726,efficientdet_lite4_detection_metadata_2,0.4196,NA
68,34,46.05834499999999,44.5,0.0,1.349644,0.0,1.351964,efficientdet_lite4_detection_metadata_2,0.4196,NA
69,34,47.40399799999999,44.5,86.0,1.345653,0.0,1.351964,efficientdet_lite4_detection_metadata_2,0.4196,NA
70,35,47.40631699999999,44.5,0.0,1.345653,0.0,1.347972,efficientdet_lite4_detection_metadata_2,0.4196,NA
71,35,48.74927199999999,45.0,85.8,1.342955,0.0,1.347972,efficientdet_lite4_detection_metadata_2,0.4196,NA
72,36,48.751667999999995,45.0,0.0,1.342955,0.0,1.345351,efficientdet_lite4_detection_metadata_2,0.4196,NA
73,36,50.109148,44.5,85.5,1.35748,0.0,1.345351,efficientdet_lite4_detection_metadata_2,0.4196,NA
74,37,50.111526,44.5,0.0,1.35748,0.0,1.359858,efficientdet_lite4_detection_metadata_2,0.4196,NA
75,37,51.463591,45.0,85.6,1.352065,0.0,1.359858,efficientdet_lite4_detection_metadata_2,0.4196,NA
76,38,51.465989,45.0,0.0,1.352065,0.0,1.354463,efficientdet_lite4_detection_metadata_2,0.4196,NA
77,38,52.816876,44.5,85.7,1.350887,0.0,1.354463,efficientdet_lite4_detection_metadata_2,0.4196,NA
78,39,52.819238,44.5,0.0,1.350887,0.0,1.353249,efficientdet_lite4_detection_metadata_2,0.4196,NA
79,39,54.174704999999996,44.5,85.4,1.355467,0.0,1.353249,efficientdet_lite4_detection_metadata_2,0.4196,NA
80,40,54.177104,44.5,0.0,1.355467,0.0,1.357866,efficientdet_lite4_detection_metadata_2,0.4196,NA
81,40,55.534071,45.0,85.5,1.356967,0.0,1.357866,efficientdet_lite4_detection_metadata_2,0.4196,NA
82,41,55.53646,45.0,0.0,1.356967,0.0,1.359356,efficientdet_lite4_detection_metadata_2,0.4196,NA
83,41,56.897613,45.0,85.3,1.361153,0.0,1.359356,efficientdet_lite4_detection_metadata_2,0.4196,NA
84,42,56.899967,45.0,50.0,1.361153,0.0,1.363507,efficientdet_lite4_detection_metadata_2,0.4196,NA
85,42,58.251106,45.0,85.6,1.351139,0.0,1.363507,efficientdet_lite4_detection_metadata_2,0.4196,NA
86,43,58.253409999999995,45.0,0.0,1.351139,0.0,1.353443,efficientdet_lite4_detection_metadata_2,0.4196,NA
87,43,59.604310999999996,45.0,85.5,1.350901,0.0,1.353443,efficientdet_lite4_detection_metadata_2,0.4196,NA
88,44,59.606697,45.0,0.0,1.350901,0.0,1.353287,efficientdet_lite4_detection_metadata_2,0.4196,NA
89,44,60.962295,45.0,85.5,1.355598,0.0,1.353287,efficientdet_lite4_detection_metadata_2,0.4196,NA
90,45,60.964616,44.5,0.0,1.355598,0.0,1.357919,efficientdet_lite4_detection_metadata_2,0.4196,NA
91,45,62.313466,45.0,85.6,1.34885,0.0,1.357919,efficientdet_lite4_detection_metadata_2,0.4196,NA
92,46,62.315781,45.0,0.0,1.34885,0.0,1.351165,efficientdet_lite4_detection_metadata_2,0.4196,NA
93,46,63.680855,45.0,84.7,1.365074,0.0,1.351165,efficientdet_lite4_detection_metadata_2,0.4196,NA
94,47,63.683162,45.0,0.0,1.365074,0.0,1.367381,efficientdet_lite4_detection_metadata_2,0.4196,NA
95,47,65.03480400000001,45.5,85.8,1.351642,0.0,1.367381,efficientdet_lite4_detection_metadata_2,0.4196,NA
96,48,65.03720400000002,45.5,50.0,1.351642,0.0,1.354042,efficientdet_lite4_detection_metadata_2,0.4196,NA
97,48,66.39512000000002,45.5,85.6,1.357916,0.0,1.354042,efficientdet_lite4_detection_metadata_2,0.4196,NA
98,49,66.39748600000001,45.5,50.0,1.357916,0.0,1.360282,efficientdet_lite4_detection_metadata_2,0.4196,NA
99,49,67.74603500000002,45.5,85.7,1.348549,0.0,1.360282,efficientdet_lite4_detection_metadata_2,0.4196,NA
100,50,67.74841900000001,45.5,50.0,1.348549,0.0,1.350933,efficientdet_lite4_detection_metadata_2,0.4196,NA
101,50,69.09896100000002,45.5,85.8,1.350542,0.0,1.350933,efficientdet_lite4_detection_metadata_2,0.4196,NA
102,51,69.10128000000002,45.5,0.0,1.350542,0.0,1.352861,efficientdet_lite4_detection_metadata_2,0.4196,NA
103,51,70.44844100000002,45.5,85.9,1.347161,0.0,1.352861,efficientdet_lite4_detection_metadata_2,0.4196,NA
104,52,70.45085000000002,45.5,50.0,1.347161,0.0,1.34957,efficientdet_lite4_detection_metadata_2,0.4196,NA
105,52,71.80957200000002,45.5,85.4,1.358722,0.0,1.34957,efficientdet_lite4_detection_metadata_2,0.4196,NA
106,53,71.81189100000002,45.5,0.0,1.358722,0.0,1.361041,efficientdet_lite4_detection_metadata_2,0.4196,NA
107,53,73.16388100000002,46.0,85.6,1.35199,0.0,1.361041,efficientdet_lite4_detection_metadata_2,0.4196,NA
108,54,73.16623100000001,46.0,50.0,1.35199,0.0,1.35434,efficientdet_lite4_detection_metadata_2,0.4196,NA
109,54,74.51522500000002,45.5,85.7,1.348994,0.0,1.35434,efficientdet_lite4_detection_metadata_2,0.4196,NA
110,55,74.51759600000001,45.5,0.0,1.348994,0.0,1.351365,efficientdet_lite4_detection_metadata_2,0.4196,NA
111,55,75.86614800000001,46.0,85.8,1.348552,0.0,1.351365,efficientdet_lite4_detection_metadata_2,0.4196,NA
112,56,75.86855000000001,46.0,0.0,1.348552,0.0,1.350954,efficientdet_lite4_detection_metadata_2,0.4196,NA
113,56,77.22581400000001,46.0,85.5,1.357264,0.0,1.350954,efficientdet_lite4_detection_metadata_2,0.4196,NA
114,57,77.22824800000001,46.0,0.0,1.357264,0.0,1.359698,efficientdet_lite4_detection_metadata_2,0.4196,NA
115,57,78.579835,46.0,85.8,1.351587,0.0,1.359698,efficientdet_lite4_detection_metadata_2,0.4196,NA
116,58,78.58215600000001,46.0,0.0,1.351587,0.0,1.353908,efficientdet_lite4_detection_metadata_2,0.4196,NA
117,58,79.93373500000001,46.0,85.6,1.351579,0.0,1.353908,efficientdet_lite4_detection_metadata_2,0.4196,NA
118,59,79.93610800000002,46.0,0.0,1.351579,0.0,1.353952,efficientdet_lite4_detection_metadata_2,0.4196,NA
119,59,81.31091200000002,46.0,84.9,1.374804,0.0,1.353952,efficientdet_lite4_detection_metadata_2,0.4196,NA
120,60,81.31322700000001,46.0,0.0,1.374804,0.0,1.377119,efficientdet_lite4_detection_metadata_2,0.4196,NA
121,60,82.66871600000002,46.0,85.7,1.355489,0.0,1.377119,efficientdet_lite4_detection_metadata_2,0.4196,NA
122,61,82.67108200000001,46.0,0.0,1.355489,0.0,1.357855,efficientdet_lite4_detection_metadata_2,0.4196,NA
123,61,84.02847700000001,46.5,85.8,1.357395,0.0,1.357855,efficientdet_lite4_detection_metadata_2,0.4196,NA
124,62,84.03082500000001,46.5,0.0,1.357395,0.0,1.359743,efficientdet_lite4_detection_metadata_2,0.4196,NA
125,62,85.381651,46.0,85.6,1.350826,0.0,1.359743,efficientdet_lite4_detection_metadata_2,0.4196,NA
126,63,85.38396800000001,46.0,0.0,1.350826,0.0,1.353143,efficientdet_lite4_detection_metadata_2,0.4196,NA
127,63,86.73393200000001,46.5,85.8,1.349964,0.0,1.353143,efficientdet_lite4_detection_metadata_2,0.4196,NA
128,64,86.73632900000001,46.5,0.0,1.349964,0.0,1.352361,efficientdet_lite4_detection_metadata_2,0.4196,NA
129,64,88.09239900000001,46.5,85.4,1.35607,0.0,1.352361,efficientdet_lite4_detection_metadata_2,0.4196,NA
130,65,88.09471200000002,46.5,50.0,1.35607,0.0,1.358383,efficientdet_lite4_detection_metadata_2,0.4196,NA
131,65,89.44448000000001,46.0,85.7,1.349768,0.0,1.358383,efficientdet_lite4_detection_metadata_2,0.4196,NA
132,66,89.44687800000001,46.0,0.0,1.349768,0.0,1.352166,efficientdet_lite4_detection_metadata_2,0.4196,NA
133,66,90.79866700000001,46.5,85.6,1.351789,0.0,1.352166,efficientdet_lite4_detection_metadata_2,0.4196,NA
134,67,90.800987,46.5,0.0,1.351789,0.0,1.354109,efficientdet_lite4_detection_metadata_2,0.4196,NA
135,67,92.15110600000001,46.5,85.6,1.350119,0.0,1.354109,efficientdet_lite4_detection_metadata_2,0.4196,NA
136,68,92.153501,46.5,0.0,1.350119,0.0,1.352514,efficientdet_lite4_detection_metadata_2,0.4196,NA
137,68,93.500242,47.0,85.7,1.346741,0.0,1.352514,efficientdet_lite4_detection_metadata_2,0.4196,NA
138,69,93.50262000000001,47.0,0.0,1.346741,0.0,1.349119,efficientdet_lite4_detection_metadata_2,0.4196,NA
139,69,94.84609900000001,47.0,85.9,1.343479,0.0,1.349119,efficientdet_lite4_detection_metadata_2,0.4196,NA
140,70,94.848481,47.0,0.0,1.343479,0.0,1.345861,efficientdet_lite4_detection_metadata_2,0.4196,NA
141,70,96.19650800000001,47.0,85.7,1.348027,0.0,1.345861,efficientdet_lite4_detection_metadata_2,0.4196,NA
142,71,96.198795,47.0,0.0,1.348027,0.0,1.350314,efficientdet_lite4_detection_metadata_2,0.4196,NA
143,71,97.55741,47.0,85.2,1.358615,0.0,1.350314,efficientdet_lite4_detection_metadata_2,0.4196,NA
144,72,97.55980000000001,47.0,0.0,1.358615,0.0,1.361005,efficientdet_lite4_detection_metadata_2,0.4196,NA
145,72,98.909968,47.0,85.8,1.350168,0.0,1.361005,efficientdet_lite4_detection_metadata_2,0.4196,NA
146,73,98.912343,47.0,50.0,1.350168,0.0,1.352543,efficientdet_lite4_detection_metadata_2,0.4196,NA
147,73,100.275209,47.0,85.1,1.362866,0.0,1.352543,efficientdet_lite4_detection_metadata_2,0.4196,NA
148,74,100.27753200000001,47.0,0.0,1.362866,0.0,1.365189,efficientdet_lite4_detection_metadata_2,0.4196,NA
149,74,101.62407700000001,47.0,86.0,1.346545,0.0,1.365189,efficientdet_lite4_detection_metadata_2,0.4196,NA
150,75,101.626478,47.0,50.0,1.346545,0.0,1.348946,efficientdet_lite4_detection_metadata_2,0.4196,NA
151,75,102.974986,47.0,85.8,1.348508,0.0,1.348946,efficientdet_lite4_detection_metadata_2,0.4196,NA
152,76,102.977389,47.0,50.0,1.348508,0.0,1.350911,efficientdet_lite4_detection_metadata_2,0.4196,NA
153,76,104.329426,47.0,85.6,1.352037,0.0,1.350911,efficientdet_lite4_detection_metadata_2,0.4196,NA
154,77,104.331756,47.0,0.0,1.352037,0.0,1.354367,efficientdet_lite4_detection_metadata_2,0.4196,NA
155,77,105.686572,47.0,85.3,1.354816,0.0,1.354367,efficientdet_lite4_detection_metadata_2,0.4196,NA
156,78,105.688945,47.0,0.0,1.354816,0.0,1.357189,efficientdet_lite4_detection_metadata_2,0.4196,NA
157,78,107.031424,47.5,86.1,1.342479,0.0,1.357189,efficientdet_lite4_detection_metadata_2,0.4196,NA
158,79,107.033749,47.5,0.0,1.342479,0.0,1.344804,efficientdet_lite4_detection_metadata_2,0.4196,NA
159,79,108.386356,47.5,85.6,1.352607,0.0,1.344804,efficientdet_lite4_detection_metadata_2,0.4196,NA
160,80,108.388707,47.5,0.0,1.352607,0.0,1.354958,efficientdet_lite4_detection_metadata_2,0.4196,NA
161,80,109.74234299999999,47.5,85.6,1.353636,0.0,1.354958,efficientdet_lite4_detection_metadata_2,0.4196,NA
162,81,109.74464499999999,47.5,0.0,1.353636,0.0,1.355938,efficientdet_lite4_detection_metadata_2,0.4196,NA
163,81,111.096222,47.5,85.6,1.351577,0.0,1.355938,efficientdet_lite4_detection_metadata_2,0.4196,NA
164,82,111.098627,47.5,0.0,1.351577,0.0,1.353982,efficientdet_lite4_detection_metadata_2,0.4196,NA
165,82,112.450153,47.5,85.6,1.351526,0.0,1.353982,efficientdet_lite4_detection_metadata_2,0.4196,NA
166,83,112.452469,47.5,0.0,1.351526,0.0,1.353842,efficientdet_lite4_detection_metadata_2,0.4196,NA
167,83,113.802725,47.0,85.5,1.350256,0.0,1.353842,efficientdet_lite4_detection_metadata_2,0.4196,NA
168,84,113.80513699999999,47.0,0.0,1.350256,0.0,1.352668,efficientdet_lite4_detection_metadata_2,0.4196,NA
