,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,53.0,0.0,0.0,1.5,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.36439,41.5,3.3,1.36439,1.5,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,1.365117,41.5,0.0,1.36439,0.0,1.365117,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,2.7069599999999996,42.0,86.1,1.341843,0.0,1.365117,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,2.7076819999999993,42.0,0.0,1.341843,0.0,1.342565,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,4.066796999999999,42.0,85.1,1.359115,0.0,1.342565,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,4.067517,42.0,0.0,1.359115,0.0,1.359835,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,5.415986999999999,41.5,85.7,1.34847,0.0,1.359835,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,5.416708,41.5,0.0,1.34847,0.0,1.349191,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,6.769708,42.0,85.2,1.353,0.0,1.349191,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,6.770429999999999,42.0,0.0,1.353,0.0,1.353722,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,8.120899999999999,42.0,85.6,1.35047,0.0,1.353722,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,8.12178,42.0,0.0,1.35047,0.0,1.35135,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,9.459373999999999,42.0,86.1,1.337594,0.0,1.35135,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,9.460353999999999,42.0,50.0,1.337594,0.0,1.338574,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,10.799802999999999,42.0,86.0,1.339449,0.0,1.338574,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,10.800728,42.0,0.0,1.339449,0.0,1.340374,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,12.155033999999999,42.0,85.7,1.354306,0.0,1.340374,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,12.155978,42.0,0.0,1.354306,0.0,1.35525,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,13.500686,42.0,85.8,1.344708,0.0,1.35525,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,13.501612999999999,42.0,0.0,1.344708,0.0,1.345635,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,14.847294999999999,42.5,85.8,1.345682,0.0,1.345635,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,14.848216999999998,42.5,0.0,1.345682,0.0,1.346604,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,16.208425,42.5,85.1,1.360208,0.0,1.346604,efficientdet_lite4_detection_metadata_2,0.4196,NA
24,12,16.209336999999998,42.5,0.0,1.360208,0.0,1.36112,efficientdet_lite4_detection_metadata_2,0.4196,NA
25,12,17.563039999999997,42.5,85.4,1.353703,0.0,1.36112,efficientdet_lite4_detection_metadata_2,0.4196,NA
26,13,17.563975,42.5,0.0,1.353703,0.0,1.354638,efficientdet_lite4_detection_metadata_2,0.4196,NA
27,13,18.902663,42.5,85.8,1.338688,0.0,1.354638,efficientdet_lite4_detection_metadata_2,0.4196,NA
28,14,18.903586,42.5,0.0,1.338688,0.0,1.339611,efficientdet_lite4_detection_metadata_2,0.4196,NA
29,14,20.257675,42.5,85.6,1.354089,0.0,1.339611,efficientdet_lite4_detection_metadata_2,0.4196,NA
30,15,20.258589999999998,42.5,0.0,1.354089,0.0,1.355004,efficientdet_lite4_detection_metadata_2,0.4196,NA
31,15,21.602427,43.0,85.8,1.343837,0.0,1.355004,efficientdet_lite4_detection_metadata_2,0.4196,NA
32,16,21.603346,43.0,0.0,1.343837,0.0,1.344756,efficientdet_lite4_detection_metadata_2,0.4196,NA
33,16,22.950791,43.0,85.7,1.347445,0.0,1.344756,efficientdet_lite4_detection_metadata_2,0.4196,NA
34,17,22.951759,43.0,0.0,1.347445,0.0,1.348413,efficientdet_lite4_detection_metadata_2,0.4196,NA
35,17,24.297095,43.0,85.9,1.345336,0.0,1.348413,efficientdet_lite4_detection_metadata_2,0.4196,NA
36,18,24.298023,43.0,0.0,1.345336,0.0,1.346264,efficientdet_lite4_detection_metadata_2,0.4196,NA
37,18,25.642845,43.0,85.8,1.344822,0.0,1.346264,efficientdet_lite4_detection_metadata_2,0.4196,NA
38,19,25.643769,43.0,0.0,1.344822,0.0,1.345746,efficientdet_lite4_detection_metadata_2,0.4196,NA
39,19,26.996512,43.0,85.5,1.352743,0.0,1.345746,efficientdet_lite4_detection_metadata_2,0.4196,NA
40,20,26.997443999999998,43.0,0.0,1.352743,0.0,1.353675,efficientdet_lite4_detection_metadata_2,0.4196,NA
41,20,28.343577999999997,43.0,85.7,1.346134,0.0,1.353675,efficientdet_lite4_detection_metadata_2,0.4196,NA
42,21,28.344506,43.0,0.0,1.346134,0.0,1.347062,efficientdet_lite4_detection_metadata_2,0.4196,NA
43,21,29.703977,43.5,85.1,1.359471,0.0,1.347062,efficientdet_lite4_detection_metadata_2,0.4196,NA
44,22,29.704895,43.5,100.0,1.359471,0.0,1.360389,efficientdet_lite4_detection_metadata_2,0.4196,NA
45,22,31.055642,43.5,85.6,1.350747,0.0,1.360389,efficientdet_lite4_detection_metadata_2,0.4196,NA
46,23,31.056576999999997,43.5,0.0,1.350747,0.0,1.351682,efficientdet_lite4_detection_metadata_2,0.4196,NA
47,23,32.40734,43.0,85.8,1.350763,0.0,1.351682,efficientdet_lite4_detection_metadata_2,0.4196,NA
