,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,47.0,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.359704,42.0,3.4,1.359704,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,1.3604260000000001,42.0,0.0,1.359704,0.0,1.360426,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,2.704588,42.5,85.7,1.344162,0.0,1.360426,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,2.7053090000000006,42.5,0.0,1.344162,0.0,1.344883,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,4.060719000000001,42.5,85.4,1.35541,0.0,1.344883,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,4.0614360000000005,42.5,0.0,1.35541,0.0,1.356127,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,5.420688,42.5,85.5,1.359252,0.0,1.356127,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,5.421406,42.5,0.0,1.359252,0.0,1.35997,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,6.775337,43.5,85.4,1.353931,0.0,1.35997,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,6.776050000000001,43.5,0.0,1.353931,0.0,1.354644,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,8.128366,43.5,85.6,1.352316,0.0,1.354644,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,8.130727,43.5,0.0,1.352316,0.0,1.354677,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,9.483362,42.5,85.4,1.352635,0.0,1.354677,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,9.485751,42.5,0.0,1.352635,0.0,1.355024,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,10.830174,42.5,86.1,1.344423,0.0,1.355024,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,10.832557000000001,43.0,0.0,1.344423,0.0,1.346806,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,12.184161000000001,44.5,85.7,1.351604,0.0,1.346806,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,12.186470000000002,44.5,0.0,1.351604,0.0,1.353913,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,13.537724,44.5,85.6,1.351254,0.0,1.353913,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,13.540099000000001,44.5,100.0,1.351254,0.0,1.353629,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,14.898545000000002,44.0,85.2,1.358446,0.0,1.353629,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,14.900875000000003,44.0,0.0,1.358446,0.0,1.360776,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,16.256221000000004,44.5,85.6,1.355346,0.0,1.360776,efficientdet_lite4_detection_metadata_2,0.4196,NA
24,12,16.258592000000004,44.5,50.0,1.355346,0.0,1.357717,efficientdet_lite4_detection_metadata_2,0.4196,NA
25,12,17.607776000000005,44.5,85.7,1.349184,0.0,1.357717,efficientdet_lite4_detection_metadata_2,0.4196,NA
26,13,17.610154000000005,44.5,50.0,1.349184,0.0,1.351562,efficientdet_lite4_detection_metadata_2,0.4196,NA
27,13,18.956657000000003,44.5,85.8,1.346503,0.0,1.351562,efficientdet_lite4_detection_metadata_2,0.4196,NA
