,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,52.5,0.0,0.0,2.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196,NA
1,0,0.594928,43.5,3.0,0.594928,2.0,0.0,efficientdet_lite3_detection_metadata_1,0.4196,NA
2,1,2.597365,40.5,2.4,0.594928,2.0,2.597365,efficientdet_lite3_detection_metadata_1,0.4196,NA
3,1,3.191742,42.0,83.1,0.594377,2.0,2.597365,efficientdet_lite3_detection_metadata_1,0.4196,NA
4,2,5.195252,40.5,3.0,0.594377,2.0,2.597887,efficientdet_lite3_detection_metadata_1,0.4196,NA
5,2,5.792099,41.5,82.2,0.596847,2.0,2.597887,efficientdet_lite3_detection_metadata_1,0.4196,NA
6,3,7.795617,40.5,2.5,0.596847,2.0,2.600365,efficientdet_lite3_detection_metadata_1,0.4196,NA
7,3,8.389962,42.0,82.1,0.594345,2.0,2.600365,efficientdet_lite3_detection_metadata_1,0.4196,NA
8,4,10.393517,40.5,2.1,0.594345,2.0,2.5979,efficientdet_lite3_detection_metadata_1,0.4196,NA
9,4,10.986476999999999,42.0,82.4,0.59296,2.0,2.5979,efficientdet_lite3_detection_metadata_1,0.4196,NA
10,5,12.989972,40.5,2.4,0.59296,2.0,2.596455,efficientdet_lite3_detection_metadata_1,0.4196,NA
11,5,13.581729,41.5,82.5,0.591757,2.0,2.596455,efficientdet_lite3_detection_metadata_1,0.4196,NA
12,6,15.587787,40.5,2.4,0.591757,2.0,2.597815,efficientdet_lite3_detection_metadata_1,0.377,NA
13,6,16.173653,42.0,83.5,0.585866,2.0,2.597815,efficientdet_lite3_detection_metadata_1,0.377,NA
14,7,18.177792000000004,40.5,2.5,0.585866,2.0,2.590005,efficientdet_lite3_detection_metadata_1,0.377,NA
15,7,18.764195000000004,41.5,83.3,0.586403,2.0,2.590005,efficientdet_lite3_detection_metadata_1,0.377,NA
16,8,20.770658000000005,40.5,2.5,0.586403,2.0,2.592866,efficientdet_lite3_detection_metadata_1,0.377,NA
17,8,21.365169000000005,42.0,82.4,0.594511,2.0,2.592866,efficientdet_lite3_detection_metadata_1,0.377,NA
18,9,23.371021000000006,40.5,1.9,0.594511,2.0,2.600363,efficientdet_lite3_detection_metadata_1,0.377,NA
19,9,23.967639000000005,42.0,82.5,0.596618,2.0,2.600363,efficientdet_lite3_detection_metadata_1,0.377,NA
20,10,25.973876000000004,40.5,2.3,0.596618,2.0,2.602855,efficientdet_lite3_detection_metadata_1,0.377,NA
21,10,26.575671000000003,42.0,82.4,0.601795,2.0,2.602855,efficientdet_lite3_detection_metadata_1,0.377,NA
22,11,28.582068000000003,40.5,2.6,0.601795,2.0,2.608192,efficientdet_lite3_detection_metadata_1,0.377,NA
23,11,29.185445,41.5,81.3,0.603377,2.0,2.608192,efficientdet_lite3_detection_metadata_1,0.377,NA
