,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record
0,0,0.0,61.835,61.8,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
1,0,4.058302,54.043,55.0,1.3,4.058302,0.0,0.0,efficientdet_lite4_detection_metadata_2,41.96
2,1,4.1350039999999995,55.017,55.0,26.7,4.058302,0.0,4.135004,efficientdet_lite4_detection_metadata_2,41.96
3,1,8.147817,55.504,55.0,25.4,4.012813,0.0,4.135004,efficientdet_lite4_detection_metadata_2,41.96
4,2,8.224896999999999,55.991,56.0,23.3,4.012813,0.0,4.089893,efficientdet_lite4_detection_metadata_2,41.96
5,2,12.275482999999998,55.017,55.0,25.3,4.050586,0.0,4.089893,efficientdet_lite4_detection_metadata_2,41.96
6,3,12.353573999999998,55.017,56.4,24.1,4.050586,0.0,4.128677,efficientdet_lite4_detection_metadata_2,41.96
7,3,16.360726,56.478,56.4,25.4,4.007152,0.0,4.128677,efficientdet_lite4_detection_metadata_2,41.96
8,4,16.437224999999998,56.478,57.4,24.1,4.007152,0.0,4.083651,efficientdet_lite4_detection_metadata_2,41.96
9,4,20.434495,57.452,56.9,25.4,3.99727,0.0,4.083651,efficientdet_lite4_detection_metadata_2,41.96
10,5,20.511262,56.965,57.4,29.0,3.99727,0.0,4.074037,efficientdet_lite4_detection_metadata_2,41.96
11,5,24.546782999999998,55.991,56.4,25.5,4.035521,0.0,4.074037,efficientdet_lite4_detection_metadata_2,41.96
12,6,24.625346999999998,56.478,56.9,25.8,4.035521,0.0,4.114085,efficientdet_lite4_detection_metadata_2,41.96
13,6,28.627246999999997,57.939,57.9,25.4,4.0019,0.0,4.114085,efficientdet_lite4_detection_metadata_2,41.96
14,7,28.70572,57.939,58.4,26.7,4.0019,0.0,4.080373,efficientdet_lite4_detection_metadata_2,41.96
15,7,32.71165,57.939,56.9,25.4,4.00593,0.0,4.080373,efficientdet_lite4_detection_metadata_2,41.96
16,8,32.790317,56.965,57.4,28.1,4.00593,0.0,4.084597,efficientdet_lite4_detection_metadata_2,41.96
17,8,36.832427,58.426,56.4,25.3,4.04211,0.0,4.084597,efficientdet_lite4_detection_metadata_2,41.96
18,9,36.911341,56.478,58.4,25.8,4.04211,0.0,4.121024,efficientdet_lite4_detection_metadata_2,41.96
19,9,40.975347,58.426,58.9,25.4,4.064006,0.0,4.121024,efficientdet_lite4_detection_metadata_2,41.96
