,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,69.14,69.1,0.0,0.0,0.0,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.479076,54.043,54.5,1.3,1.479076,0.0,0.0,efficientdet_lite2_detection_metadata_1,0.4196,NA
2,1,1.532861,54.53,54.5,25.0,1.479076,1.372261909308152,1.532861,efficientdet_lite2_detection_metadata_1,0.3397,NA
3,1,1.88898,55.504,55.0,71.8,0.356119,1.372261909308152,1.532861,efficientdet_lite2_detection_metadata_1,0.3397,NA
4,2,3.316112,52.095,53.0,1.6,0.356119,1.372261909308152,1.783251,efficientdet_lite2_detection_metadata_1,0.3397,NA
5,2,3.672002,54.53,54.0,69.8,0.35589,1.372261909308152,1.783251,efficientdet_lite2_detection_metadata_1,0.3397,NA
6,3,5.1005020000000005,52.582,53.0,2.9,0.35589,1.3722619093081523,1.78439,efficientdet_lite2_detection_metadata_1,0.33969999999999995,NA
7,3,6.070892000000001,55.504,55.5,86.1,0.97039,1.3722619093081523,1.78439,efficientdet_lite2_detection_metadata_1,0.33969999999999995,NA
8,4,7.501944,53.069,54.0,6.7,0.97039,1.372261909308152,2.401442,efficientdet_lite2_detection_metadata_1,0.3397,NA
9,4,7.863063,55.017,55.0,70.4,0.361119,1.372261909308152,2.401442,efficientdet_lite2_detection_metadata_1,0.3397,NA
10,5,9.290244,53.069,54.5,1.1,0.361119,1.372261909308152,1.7883,efficientdet_lite2_detection_metadata_1,0.3397,NA
11,5,9.64475,55.504,55.5,70.4,0.354506,1.372261909308152,1.7883,efficientdet_lite2_detection_metadata_1,0.3397,NA
12,6,11.074296,54.53,54.0,1.4,0.354506,1.372261909308152,1.784052,efficientdet_lite2_detection_metadata_1,0.3397,NA
13,6,11.448886,55.991,55.0,68.8,0.37459,1.372261909308152,1.784052,efficientdet_lite2_detection_metadata_1,0.3397,NA
14,7,12.876074000000001,53.556,54.0,1.4,0.37459,1.372261909308152,1.801778,efficientdet_lite2_detection_metadata_1,0.3397,NA
15,7,13.228446000000002,56.478,55.0,70.6,0.352372,1.372261909308152,1.801778,efficientdet_lite2_detection_metadata_1,0.3397,NA
16,8,14.655723,55.017,54.0,1.1,0.352372,1.372261909308152,1.779649,efficientdet_lite2_detection_metadata_1,0.3397,NA
17,8,15.003369,56.965,55.0,71.1,0.347646,1.372261909308152,1.779649,efficientdet_lite2_detection_metadata_1,0.3397,NA
